Data from https://lasp.colorado.edu/lisird/data/cls_radio_flux_f107/
time (yyyy-MM-dd'T'HH:mm:ss.SSS),adjusted_f107 (solar flux unit (SFU)),adjusted_f107_c (solar flux unit (SFU)),adjusted_f107_p (solar flux unit (SFU)),adjusted_f107_f
2012-12-15T00:00:00.000,118.5,118.5,4.3,0
2012-12-16T00:00:00.000,115.8,115.8,4.3,0
2012-12-17T00:00:00.000,111.3,111.3,4.3,0
2012-12-18T00:00:00.000,112.5,112.5,4.3,0
2012-12-19T00:00:00.000,109.8,109.8,4.3,0
2012-12-20T00:00:00.000,110.4,110.4,4.3,0
2012-12-21T00:00:00.000,110.9,110.9,4.3,0
2012-12-22T00:00:00.000,111.6,111.6,4.3,0
2012-12-23T00:00:00.000,110.4,110.4,4.3,0
2012-12-24T00:00:00.000,109.4,109.4,4.3,0
2012-12-25T00:00:00.000,109.3,109.3,4.3,0
2012-12-26T00:00:00.000,106.2,106.2,4.3,0
2012-12-27T00:00:00.000,103.2,103.2,4.2,0
2012-12-28T00:00:00.000,102.3,102.3,4.2,0
2012-12-29T00:00:00.000,100.9,100.9,4.2,0
2012-12-30T00:00:00.000,103.2,103.2,4.2,0
2012-12-31T00:00:00.000,109.8,109.8,4.2,0
2013-01-01T00:00:00.000,113.9,113.9,4.2,0
2013-01-02T00:00:00.000,115.0,115.0,4.2,0
2013-01-03T00:00:00.000,124.6,124.6,4.2,0
2013-01-04T00:00:00.000,138.4,138.4,4.2,0
2013-01-05T00:00:00.000,140.3,140.3,4.2,0
2013-01-06T00:00:00.000,137.5,137.5,4.3,0
2013-01-07T00:00:00.000,144.8,144.8,4.3,0
2013-01-08T00:00:00.000,150.5,150.5,4.3,0
2013-01-09T00:00:00.000,163.8,163.8,4.3,0
2013-01-10T00:00:00.000,168.2,168.2,4.4,0
2013-01-11T00:00:00.000,166.7,166.7,4.4,0
2013-01-12T00:00:00.000,163.0,163.0,4.4,0
2013-01-13T00:00:00.000,151.4,151.4,4.5,0
2013-01-14T00:00:00.000,149.1,149.1,4.5,0
2013-01-15T00:00:00.000,135.2,135.2,4.5,0
2013-01-16T00:00:00.000,132.6,132.6,4.5,0
2013-01-17T00:00:00.000,118.8,118.8,4.5,0
2013-01-18T00:00:00.000,111.5,111.5,4.5,0
2013-01-19T00:00:00.000,103.3,103.3,4.5,0
2013-01-20T00:00:00.000,103.2,103.2,4.5,0
2013-01-21T00:00:00.000,104.9,104.9,4.4,0
2013-01-22T00:00:00.000,106.9,106.9,4.4,0
2013-01-23T00:00:00.000,101.6,101.6,4.4,0
2013-01-24T00:00:00.000,100.2,100.2,4.4,0
2013-01-25T00:00:00.000,97.5,97.5,4.4,0
2013-01-26T00:00:00.000,96.3,96.3,4.4,0
2013-01-27T00:00:00.000,94.7,94.7,4.4,0
2013-01-28T00:00:00.000,94.7,94.7,4.3,0
2013-01-29T00:00:00.000,92.6,92.6,4.3,0
2013-01-30T00:00:00.000,93.8,93.8,4.3,0
2013-01-31T00:00:00.000,99.7,99.7,4.3,0
2013-02-01T00:00:00.000,100.7,100.7,4.3,0
2013-02-02T00:00:00.000,108.6,108.6,4.3,0
2013-02-03T00:00:00.000,107.9,107.9,4.3,0
2013-02-04T00:00:00.000,103.7,103.7,4.2,0
2013-02-05T00:00:00.000,102.2,102.2,4.2,0
2013-02-06T00:00:00.000,100.7,100.7,4.2,0
2013-02-07T00:00:00.000,100.0,100.0,4.2,0
2013-02-08T00:00:00.000,101.4,101.4,4.2,0
2013-02-09T00:00:00.000,104.8,104.8,4.2,0
2013-02-10T00:00:00.000,103.2,103.2,4.2,0
2013-02-11T00:00:00.000,102.5,102.5,4.2,0
2013-02-12T00:00:00.000,99.2,99.2,4.2,0
2013-02-13T00:00:00.000,97.8,97.8,4.2,0
2013-02-14T00:00:00.000,97.0,97.0,4.1,0
2013-02-15T00:00:00.000,97.7,97.7,4.1,0
2013-02-16T00:00:00.000,100.8,100.8,4.1,0
2013-02-17T00:00:00.000,103.1,103.1,4.1,0
2013-02-18T00:00:00.000,102.3,102.3,4.1,0
2013-02-19T00:00:00.000,109.9,109.9,4.1,0
2013-02-20T00:00:00.000,111.0,111.0,4.1,0
2013-02-21T00:00:00.000,106.2,106.2,4.1,0
2013-02-22T00:00:00.000,104.7,104.7,4.1,0
2013-02-23T00:00:00.000,97.5,97.5,4.1,0
2013-02-24T00:00:00.000,93.0,93.0,4.1,0
2013-02-25T00:00:00.000,93.5,93.5,4.0,0
2013-02-26T00:00:00.000,96.8,96.8,4.0,0
2013-02-27T00:00:00.000,100.0,100.0,4.0,0
2013-02-28T00:00:00.000,103.6,103.6,4.0,0
2013-03-01T00:00:00.000,110.6,110.6,4.0,0
2013-03-02T00:00:00.000,109.1,109.1,4.0,0
2013-03-03T00:00:00.000,110.1,110.1,4.0,0
2013-03-04T00:00:00.000,112.4,112.4,4.0,0
2013-03-05T00:00:00.000,116.6,116.6,4.0,0
2013-03-06T00:00:00.000,112.6,112.6,4.0,0
2013-03-07T00:00:00.000,112.1,112.1,4.0,0
2013-03-08T00:00:00.000,113.3,113.3,4.0,0
2013-03-09T00:00:00.000,114.6,114.6,4.0,0
2013-03-10T00:00:00.000,117.7,117.7,4.0,0
2013-03-11T00:00:00.000,118.2,118.2,4.0,0
2013-03-12T00:00:00.000,121.5,121.5,4.0,0
2013-03-13T00:00:00.000,121.5,121.5,4.0,0
2013-03-14T00:00:00.000,121.5,121.5,4.0,0
2013-03-15T00:00:00.000,121.8,121.8,4.0,0
2013-03-16T00:00:00.000,124.8,124.8,4.0,0
2013-03-17T00:00:00.000,124.5,124.5,4.0,0
2013-03-18T00:00:00.000,116.6,116.6,4.1,0
2013-03-19T00:00:00.000,109.5,109.5,4.0,0
2013-03-20T00:00:00.000,106.7,106.7,4.0,0
2013-03-21T00:00:00.000,105.3,105.3,4.0,0
2013-03-22T00:00:00.000,100.2,100.2,4.0,0
2013-03-23T00:00:00.000,97.6,97.6,4.0,0
2013-03-24T00:00:00.000,95.4,95.4,4.0,0
2013-03-25T00:00:00.000,92.2,92.2,4.0,0
2013-03-26T00:00:00.000,92.0,92.0,4.0,0
2013-03-27T00:00:00.000,92.6,92.6,4.0,0
2013-03-28T00:00:00.000,98.3,98.3,4.0,0
2013-03-29T00:00:00.000,104.8,104.8,4.0,0
2013-03-30T00:00:00.000,108.2,108.2,4.0,0
2013-03-31T00:00:00.000,113.1,113.1,4.0,0
2013-04-01T00:00:00.000,119.0,119.0,4.0,0
2013-04-02T00:00:00.000,122.1,122.1,4.0,0
2013-04-03T00:00:00.000,127.0,127.0,4.0,0
2013-04-04T00:00:00.000,128.6,128.6,4.0,0
2013-04-05T00:00:00.000,134.5,134.5,4.0,0
2013-04-06T00:00:00.000,137.3,137.3,4.0,0
2013-04-07T00:00:00.000,138.2,138.2,4.0,0
2013-04-08T00:00:00.000,139.6,139.6,4.0,0
2013-04-09T00:00:00.000,147.0,147.0,4.1,0
2013-04-10T00:00:00.000,148.6,148.6,4.1,0
2013-04-11T00:00:00.000,137.8,137.8,4.1,0
2013-04-12T00:00:00.000,138.6,138.6,4.1,0
2013-04-13T00:00:00.000,125.8,125.8,4.1,0
2013-04-14T00:00:00.000,117.5,117.5,4.1,0
2013-04-15T00:00:00.000,114.1,114.1,4.1,0
2013-04-16T00:00:00.000,114.1,114.1,4.1,0
2013-04-17T00:00:00.000,107.1,107.1,4.1,0
2013-04-18T00:00:00.000,99.2,99.2,4.1,0
2013-04-19T00:00:00.000,101.2,101.2,4.1,0
2013-04-20T00:00:00.000,108.9,108.9,4.1,0
2013-04-21T00:00:00.000,106.3,106.3,4.1,0
2013-04-22T00:00:00.000,118.0,118.0,4.1,0
2013-04-23T00:00:00.000,116.8,116.8,4.1,0
2013-04-24T00:00:00.000,117.8,117.8,4.1,0
2013-04-25T00:00:00.000,121.3,121.3,4.1,0
2013-04-26T00:00:00.000,130.4,130.4,4.1,0
2013-04-27T00:00:00.000,129.3,129.3,4.1,0
2013-04-28T00:00:00.000,133.9,133.9,4.1,0
2013-04-29T00:00:00.000,145.8,145.8,4.2,0
2013-04-30T00:00:00.000,155.7,155.7,4.2,0
2013-05-01T00:00:00.000,161.7,161.7,4.2,0
2013-05-02T00:00:00.000,151.8,151.8,4.2,0
2013-05-03T00:00:00.000,150.4,150.4,4.3,0
2013-05-04T00:00:00.000,144.1,144.1,4.3,0
2013-05-05T00:00:00.000,139.5,139.5,4.3,0
2013-05-06T00:00:00.000,133.0,133.0,4.3,0
2013-05-07T00:00:00.000,131.1,131.1,4.3,0
2013-05-08T00:00:00.000,129.3,129.3,4.3,0
2013-05-09T00:00:00.000,130.9,130.9,4.3,0
2013-05-10T00:00:00.000,127.3,127.3,4.3,0
2013-05-11T00:00:00.000,139.4,139.4,4.4,0
2013-05-12T00:00:00.000,150.4,150.4,4.4,0
2013-05-13T00:00:00.000,153.5,153.5,4.4,0
2013-05-14T00:00:00.000,151.1,151.1,4.4,0
2013-05-15T00:00:00.000,148.8,148.8,4.4,0
2013-05-16T00:00:00.000,148.0,148.0,4.5,0
2013-05-17T00:00:00.000,139.6,139.6,4.5,0
2013-05-18T00:00:00.000,135.2,135.2,4.5,0
2013-05-19T00:00:00.000,138.5,138.5,4.5,0
2013-05-20T00:00:00.000,135.2,135.2,4.5,0
2013-05-21T00:00:00.000,128.4,128.4,4.5,0
2013-05-22T00:00:00.000,136.7,136.7,4.5,0
2013-05-23T00:00:00.000,137.9,137.9,4.5,0
2013-05-24T00:00:00.000,130.6,130.6,4.5,0
2013-05-25T00:00:00.000,124.5,124.5,4.5,0
2013-05-26T00:00:00.000,123.2,123.2,4.5,0
2013-05-27T00:00:00.000,113.1,113.1,4.5,0
2013-05-28T00:00:00.000,107.6,107.6,4.5,0
2013-05-29T00:00:00.000,109.8,109.8,4.5,0
2013-05-30T00:00:00.000,106.9,106.9,4.5,0
2013-05-31T00:00:00.000,104.7,104.7,4.5,0
2013-06-01T00:00:00.000,108.8,108.8,4.5,0
2013-06-02T00:00:00.000,114.1,114.1,4.5,0
2013-06-03T00:00:00.000,115.0,115.0,4.5,0
2013-06-04T00:00:00.000,113.1,113.1,4.5,0
2013-06-05T00:00:00.000,112.1,112.1,4.5,0
2013-06-06T00:00:00.000,112.3,112.3,4.5,0
2013-06-07T00:00:00.000,113.1,113.1,4.5,0
2013-06-08T00:00:00.000,106.3,106.3,4.4,0
2013-06-09T00:00:00.000,99.0,99.0,4.4,0
2013-06-10T00:00:00.000,96.2,96.2,4.4,0
2013-06-11T00:00:00.000,92.3,92.3,4.4,0
2013-06-12T00:00:00.000,96.2,96.2,4.4,0
2013-06-13T00:00:00.000,102.0,102.0,4.4,0
2013-06-14T00:00:00.000,112.6,112.6,4.3,0
2013-06-15T00:00:00.000,114.5,114.5,4.3,0
2013-06-16T00:00:00.000,119.7,119.7,4.3,0
2013-06-17T00:00:00.000,127.8,127.8,4.3,0
2013-06-18T00:00:00.000,128.8,128.8,4.4,0
2013-06-19T00:00:00.000,127.4,127.4,4.4,0
2013-06-20T00:00:00.000,130.5,130.5,4.4,0
2013-06-21T00:00:00.000,137.6,137.6,4.4,0
2013-06-22T00:00:00.000,134.2,134.2,4.4,0
2013-06-23T00:00:00.000,132.4,132.4,4.4,0
2013-06-24T00:00:00.000,124.6,124.6,4.4,0
2013-06-25T00:00:00.000,112.9,112.9,4.4,0
2013-06-26T00:00:00.000,110.1,110.1,4.4,0
2013-06-27T00:00:00.000,102.9,102.9,4.4,0
2013-06-28T00:00:00.000,104.3,104.3,4.4,0
2013-06-29T00:00:00.000,103.6,103.6,4.4,0
2013-06-30T00:00:00.000,106.3,106.3,4.3,0
2013-07-01T00:00:00.000,111.4,111.4,4.3,0
2013-07-02T00:00:00.000,118.1,118.1,4.3,0
2013-07-03T00:00:00.000,128.7,128.7,4.3,0
2013-07-04T00:00:00.000,142.3,142.3,4.4,0
2013-07-05T00:00:00.000,145.6,145.6,4.4,0
2013-07-06T00:00:00.000,138.7,138.7,4.4,0
2013-07-07T00:00:00.000,129.8,129.8,4.4,0
2013-07-08T00:00:00.000,123.3,123.3,4.4,0
2013-07-09T00:00:00.000,124.0,124.0,4.4,0
2013-07-10T00:00:00.000,121.9,121.9,4.4,0
2013-07-11T00:00:00.000,117.1,117.1,4.4,0
2013-07-12T00:00:00.000,121.6,121.6,4.4,0
2013-07-13T00:00:00.000,117.8,117.8,4.4,0
2013-07-14T00:00:00.000,116.7,116.7,4.4,0
2013-07-15T00:00:00.000,117.9,117.9,4.4,0
2013-07-16T00:00:00.000,117.6,117.6,4.4,0
2013-07-17T00:00:00.000,114.9,114.9,4.4,0
2013-07-18T00:00:00.000,118.6,118.6,4.4,0
2013-07-19T00:00:00.000,117.3,117.3,4.4,0
2013-07-20T00:00:00.000,116.1,116.1,4.4,0
2013-07-21T00:00:00.000,112.9,112.9,4.4,0
2013-07-22T00:00:00.000,113.4,113.4,4.4,0
2013-07-23T00:00:00.000,110.1,110.1,4.4,0
2013-07-24T00:00:00.000,111.0,111.0,4.4,0
2013-07-25T00:00:00.000,110.3,110.3,4.4,0
2013-07-26T00:00:00.000,112.9,112.9,4.4,0
2013-07-27T00:00:00.000,111.3,111.3,4.4,0
2013-07-28T00:00:00.000,112.7,112.7,4.3,0
2013-07-29T00:00:00.000,115.6,115.6,4.3,0
2013-07-30T00:00:00.000,116.5,116.5,4.3,0
2013-07-31T00:00:00.000,112.0,112.0,4.3,0
2013-08-01T00:00:00.000,115.4,115.4,4.3,0
2013-08-02T00:00:00.000,116.2,116.2,4.3,0
2013-08-03T00:00:00.000,110.5,110.5,4.3,0
2013-08-04T00:00:00.000,107.9,107.9,4.3,0
2013-08-05T00:00:00.000,107.3,107.3,4.3,0
2013-08-06T00:00:00.000,106.8,106.8,4.3,0
2013-08-07T00:00:00.000,108.5,108.5,4.3,0
2013-08-08T00:00:00.000,107.3,107.3,4.3,0
2013-08-09T00:00:00.000,106.5,106.5,4.3,0
2013-08-10T00:00:00.000,105.3,105.3,4.3,0
2013-08-11T00:00:00.000,113.4,113.4,4.3,0
2013-08-12T00:00:00.000,117.2,117.2,4.3,0
2013-08-13T00:00:00.000,125.1,125.1,4.3,0
2013-08-14T00:00:00.000,128.5,128.5,4.3,0
2013-08-15T00:00:00.000,125.8,125.8,4.3,0
2013-08-16T00:00:00.000,122.9,122.9,4.3,0
2013-08-17T00:00:00.000,153.4,121.7,31.7,4
2013-08-18T00:00:00.000,129.2,129.2,4.3,0
2013-08-19T00:00:00.000,131.4,131.4,4.3,0
2013-08-20T00:00:00.000,134.6,134.6,4.3,0
2013-08-21T00:00:00.000,133.4,133.4,4.3,0
2013-08-22T00:00:00.000,134.5,134.5,4.4,0
2013-08-23T00:00:00.000,126.8,126.8,4.4,0
2013-08-24T00:00:00.000,119.9,119.9,4.4,0
2013-08-25T00:00:00.000,115.0,115.0,4.4,0
2013-08-26T00:00:00.000,113.5,113.5,4.4,0
2013-08-27T00:00:00.000,111.9,111.9,4.4,0
2013-08-28T00:00:00.000,110.3,110.3,4.3,0
2013-08-29T00:00:00.000,111.0,111.0,4.3,0
2013-08-30T00:00:00.000,109.5,109.5,4.3,0
2013-08-31T00:00:00.000,109.5,109.5,4.3,0
2013-09-01T00:00:00.000,105.6,105.6,4.3,0
2013-09-02T00:00:00.000,107.5,107.5,4.3,0
2013-09-03T00:00:00.000,107.9,107.9,4.3,0
2013-09-04T00:00:00.000,111.1,111.1,4.3,0
2013-09-05T00:00:00.000,111.9,111.9,4.3,0
2013-09-06T00:00:00.000,102.9,102.9,4.3,0
2013-09-07T00:00:00.000,100.0,100.0,4.3,0
2013-09-08T00:00:00.000,97.1,97.1,4.3,0
2013-09-09T00:00:00.000,95.6,95.6,4.2,0
2013-09-10T00:00:00.000,96.2,96.2,4.2,0
2013-09-11T00:00:00.000,94.1,94.1,4.2,0
2013-09-12T00:00:00.000,94.1,94.1,4.2,0
2013-09-13T00:00:00.000,92.7,92.7,4.2,0
2013-09-14T00:00:00.000,93.6,93.6,4.2,0
2013-09-15T00:00:00.000,93.8,93.8,4.2,0
2013-09-16T00:00:00.000,95.5,95.5,4.1,0
2013-09-17T00:00:00.000,99.7,99.7,4.1,0
2013-09-18T00:00:00.000,105.1,105.1,4.1,0
2013-09-19T00:00:00.000,108.9,108.9,4.1,0
2013-09-20T00:00:00.000,110.0,110.0,4.1,0
2013-09-21T00:00:00.000,111.2,111.2,4.1,0
2013-09-22T00:00:00.000,111.9,111.9,4.1,0
2013-09-23T00:00:00.000,108.5,108.5,4.1,0
2013-09-24T00:00:00.000,110.9,110.9,4.1,0
2013-09-25T00:00:00.000,111.7,111.7,4.1,0
2013-09-26T00:00:00.000,110.5,110.5,4.1,0
2013-09-27T00:00:00.000,108.3,108.3,4.1,0
2013-09-28T00:00:00.000,106.0,106.0,4.1,0
2013-09-29T00:00:00.000,103.4,103.4,4.1,0
2013-09-30T00:00:00.000,105.2,105.2,4.1,0
2013-10-01T00:00:00.000,107.0,107.0,4.1,0
2013-10-02T00:00:00.000,108.3,108.3,4.1,0
2013-10-03T00:00:00.000,113.9,113.9,4.1,0
2013-10-04T00:00:00.000,109.2,109.2,4.1,0
2013-10-05T00:00:00.000,105.9,105.9,4.0,0
2013-10-06T00:00:00.000,106.5,106.5,4.0,0
2013-10-07T00:00:00.000,111.8,111.8,4.0,0
2013-10-08T00:00:00.000,111.7,111.7,4.0,0
2013-10-09T00:00:00.000,113.1,113.1,4.0,0
2013-10-10T00:00:00.000,120.3,120.3,4.0,0
2013-10-11T00:00:00.000,128.5,128.5,4.1,0
2013-10-12T00:00:00.000,127.3,127.3,4.1,0
2013-10-13T00:00:00.000,128.6,128.6,4.1,0
2013-10-14T00:00:00.000,124.3,124.3,4.1,0
2013-10-15T00:00:00.000,124.5,124.5,4.1,0
2013-10-16T00:00:00.000,127.2,127.2,4.1,0
2013-10-17T00:00:00.000,135.1,135.1,4.1,0
2013-10-18T00:00:00.000,138.8,138.8,4.1,0
2013-10-19T00:00:00.000,131.6,131.6,4.1,0
2013-10-20T00:00:00.000,132.2,132.2,4.2,0
2013-10-21T00:00:00.000,134.5,134.5,4.2,0
2013-10-22T00:00:00.000,144.8,144.8,4.2,0
2013-10-23T00:00:00.000,151.1,151.1,4.2,0
2013-10-24T00:00:00.000,158.8,158.8,4.2,0
2013-10-25T00:00:00.000,159.6,159.6,4.3,0
2013-10-26T00:00:00.000,169.7,169.7,4.3,0
2013-10-27T00:00:00.000,164.8,164.8,4.3,0
2013-10-28T00:00:00.000,157.8,157.8,4.4,0
2013-10-29T00:00:00.000,150.6,150.6,4.4,0
2013-10-30T00:00:00.000,139.9,139.9,4.4,0
2013-10-31T00:00:00.000,140.5,140.5,4.4,0
2013-11-01T00:00:00.000,144.2,144.2,4.4,0
2013-11-02T00:00:00.000,139.4,139.4,4.4,0
2013-11-03T00:00:00.000,141.1,141.1,4.5,0
2013-11-04T00:00:00.000,144.9,144.9,4.5,0
2013-11-05T00:00:00.000,145.9,145.9,4.5,0
2013-11-06T00:00:00.000,150.8,150.8,4.5,0
2013-11-07T00:00:00.000,145.3,145.3,4.5,0
2013-11-08T00:00:00.000,143.3,143.3,4.5,0
2013-11-09T00:00:00.000,145.2,145.2,4.6,0
2013-11-10T00:00:00.000,151.1,151.1,4.6,0
2013-11-11T00:00:00.000,160.4,160.4,4.6,0
2013-11-12T00:00:00.000,164.0,164.0,4.6,0
2013-11-13T00:00:00.000,167.4,167.4,4.7,0
2013-11-14T00:00:00.000,172.0,172.0,4.7,0
2013-11-15T00:00:00.000,174.0,174.0,4.7,0
2013-11-16T00:00:00.000,170.6,170.6,4.8,0
2013-11-17T00:00:00.000,172.9,172.9,4.8,0
2013-11-18T00:00:00.000,159.5,159.5,4.8,0
2013-11-19T00:00:00.000,149.3,149.3,4.8,0
2013-11-20T00:00:00.000,143.5,143.5,4.8,0
2013-11-21T00:00:00.000,137.8,137.8,4.8,0
2013-11-22T00:00:00.000,139.2,139.2,4.8,0
2013-11-23T00:00:00.000,132.2,132.2,4.9,0
2013-11-24T00:00:00.000,123.9,123.9,4.8,0
2013-11-25T00:00:00.000,116.0,116.0,4.8,0
2013-11-26T00:00:00.000,112.4,112.4,4.8,0
2013-11-27T00:00:00.000,125.6,125.6,4.8,0
2013-11-28T00:00:00.000,129.3,129.3,4.8,0
2013-11-29T00:00:00.000,125.0,125.0,4.8,0
2013-11-30T00:00:00.000,127.6,127.6,4.8,0
2013-12-01T00:00:00.000,126.9,126.9,4.8,0
2013-12-02T00:00:00.000,130.0,130.0,4.8,0
2013-12-03T00:00:00.000,131.9,131.9,4.8,0
2013-12-04T00:00:00.000,134.0,134.0,4.8,0
2013-12-05T00:00:00.000,145.3,145.3,4.8,0
2013-12-06T00:00:00.000,146.1,146.1,4.9,0
2013-12-07T00:00:00.000,152.3,152.3,4.9,0
2013-12-08T00:00:00.000,160.6,160.6,4.9,0
2013-12-09T00:00:00.000,163.1,163.1,4.9,0
2013-12-10T00:00:00.000,169.9,169.9,5.0,0
2013-12-11T00:00:00.000,165.6,165.6,5.0,0
2013-12-12T00:00:00.000,159.8,159.8,5.0,0
2013-12-13T00:00:00.000,158.1,158.1,5.0,0
2013-12-14T00:00:00.000,159.0,159.0,5.0,0
2013-12-15T00:00:00.000,151.3,151.3,5.0,0
2013-12-16T00:00:00.000,149.4,149.4,5.1,0
2013-12-17T00:00:00.000,153.9,153.9,5.1,0
2013-12-18T00:00:00.000,151.1,151.1,5.1,0
2013-12-19T00:00:00.000,148.5,148.5,5.1,0
2013-12-20T00:00:00.000,144.4,144.4,5.1,0
2013-12-21T00:00:00.000,139.5,139.5,5.1,0
2013-12-22T00:00:00.000,133.4,133.4,5.1,0
2013-12-23T00:00:00.000,131.6,131.6,5.1,0
2013-12-24T00:00:00.000,124.1,124.1,5.1,0
2013-12-25T00:00:00.000,118.7,118.7,5.1,0
2013-12-26T00:00:00.000,120.6,120.6,5.1,0
2013-12-27T00:00:00.000,126.3,126.3,5.1,0
2013-12-28T00:00:00.000,130.1,130.1,5.1,0
2013-12-29T00:00:00.000,132.5,132.5,5.1,0
2013-12-30T00:00:00.000,138.2,138.2,5.1,0
2013-12-31T00:00:00.000,140.5,140.5,5.1,0
2014-01-01T00:00:00.000,154.3,154.3,5.1,0
2014-01-02T00:00:00.000,155.2,155.2,5.1,0
2014-01-03T00:00:00.000,176.3,176.3,5.2,0
2014-01-04T00:00:00.000,206.2,180.0,26.2,4
2014-01-05T00:00:00.000,210.3,210.3,5.3,0
2014-01-06T00:00:00.000,197.2,197.2,5.3,0
2014-01-07T00:00:00.000,229.3,195.9,33.4,4
2014-01-08T00:00:00.000,188.2,188.2,5.4,0
2014-01-09T00:00:00.000,178.1,178.1,5.4,0
2014-01-10T00:00:00.000,169.4,169.4,5.5,0
2014-01-11T00:00:00.000,160.7,160.7,5.5,0
2014-01-12T00:00:00.000,150.2,150.2,5.5,0
2014-01-13T00:00:00.000,138.7,138.7,5.5,0
2014-01-14T00:00:00.000,132.6,132.6,5.5,0
2014-01-15T00:00:00.000,122.1,122.1,5.5,0
2014-01-16T00:00:00.000,117.1,117.1,5.4,0
2014-01-17T00:00:00.000,124.7,124.7,5.4,0
2014-01-18T00:00:00.000,125.5,125.5,5.4,0
2014-01-19T00:00:00.000,123.4,123.4,5.4,0
2014-01-20T00:00:00.000,133.0,133.0,5.4,0
2014-01-21T00:00:00.000,141.4,141.4,5.4,0
2014-01-22T00:00:00.000,138.9,138.9,5.4,0
2014-01-23T00:00:00.000,132.1,132.1,5.4,0
2014-01-24T00:00:00.000,131.3,131.3,5.4,0
2014-01-25T00:00:00.000,129.1,129.1,5.4,0
2014-01-26T00:00:00.000,133.7,133.7,5.4,0
2014-01-27T00:00:00.000,139.6,139.6,5.4,0
2014-01-28T00:00:00.000,152.5,152.5,5.4,0
2014-01-29T00:00:00.000,151.8,151.8,5.4,0
2014-01-30T00:00:00.000,155.8,155.8,5.4,0
2014-01-31T00:00:00.000,160.9,160.9,5.5,0
2014-02-01T00:00:00.000,171.6,171.6,5.5,0
2014-02-02T00:00:00.000,184.4,184.4,5.5,0
2014-02-03T00:00:00.000,183.0,183.0,5.5,0
2014-02-04T00:00:00.000,182.9,182.9,5.6,0
2014-02-05T00:00:00.000,188.1,188.1,5.6,0
2014-02-06T00:00:00.000,186.1,186.1,5.6,0
2014-02-07T00:00:00.000,173.2,173.2,5.7,0
2014-02-08T00:00:00.000,167.2,167.2,5.7,0
2014-02-09T00:00:00.000,164.6,164.6,5.7,0
2014-02-10T00:00:00.000,156.8,156.8,5.7,0
2014-02-11T00:00:00.000,167.8,167.8,5.7,0
2014-02-12T00:00:00.000,156.1,156.1,5.7,0
2014-02-13T00:00:00.000,162.5,162.5,5.7,0
2014-02-14T00:00:00.000,162.5,162.5,5.7,0
2014-02-15T00:00:00.000,158.1,158.1,5.8,0
2014-02-16T00:00:00.000,150.2,150.2,5.8,0
2014-02-17T00:00:00.000,148.9,148.9,5.8,0
2014-02-18T00:00:00.000,147.9,147.9,5.8,0
2014-02-19T00:00:00.000,154.2,154.2,5.8,0
2014-02-20T00:00:00.000,153.0,153.0,5.8,0
2014-02-21T00:00:00.000,153.4,153.4,5.8,0
2014-02-22T00:00:00.000,159.7,159.7,5.8,0
2014-02-23T00:00:00.000,168.2,168.2,5.8,0
2014-02-24T00:00:00.000,167.2,167.2,5.8,0
2014-02-25T00:00:00.000,170.4,170.4,5.8,0
2014-02-26T00:00:00.000,174.7,174.7,5.9,0
2014-02-27T00:00:00.000,172.4,172.4,5.9,0
2014-02-28T00:00:00.000,167.5,167.5,5.9,0
2014-03-01T00:00:00.000,161.6,161.6,5.9,0
2014-03-02T00:00:00.000,158.5,158.5,5.9,0
2014-03-03T00:00:00.000,158.3,158.3,5.9,0
2014-03-04T00:00:00.000,155.4,155.4,5.9,0
2014-03-05T00:00:00.000,146.7,146.7,5.9,0
2014-03-06T00:00:00.000,146.5,146.5,5.9,0
2014-03-07T00:00:00.000,146.0,146.0,5.9,0
2014-03-08T00:00:00.000,139.5,139.5,5.9,0
2014-03-09T00:00:00.000,143.8,143.8,5.9,0
2014-03-10T00:00:00.000,149.5,149.5,5.9,0
2014-03-11T00:00:00.000,162.5,162.5,5.9,0
2014-03-12T00:00:00.000,145.8,145.8,5.9,0
2014-03-13T00:00:00.000,145.9,145.9,5.9,0
2014-03-14T00:00:00.000,142.1,142.1,5.9,0
2014-03-15T00:00:00.000,137.5,137.5,5.9,0
2014-03-16T00:00:00.000,134.2,134.2,5.9,0
2014-03-17T00:00:00.000,135.1,135.1,5.9,0
2014-03-18T00:00:00.000,137.0,137.0,5.9,0
2014-03-19T00:00:00.000,147.9,147.9,5.9,0
2014-03-20T00:00:00.000,150.1,150.1,5.9,0
2014-03-21T00:00:00.000,151.4,151.4,5.9,0
2014-03-22T00:00:00.000,153.8,153.8,5.9,0
2014-03-23T00:00:00.000,156.0,156.0,5.9,0
2014-03-24T00:00:00.000,157.7,157.7,5.9,0
2014-03-25T00:00:00.000,152.0,152.0,5.9,0
2014-03-26T00:00:00.000,152.5,152.5,5.9,0
2014-03-27T00:00:00.000,144.2,144.2,5.9,0
2014-03-28T00:00:00.000,145.9,145.9,5.9,0
2014-03-29T00:00:00.000,142.3,142.3,5.9,0
2014-03-30T00:00:00.000,148.1,148.1,5.9,0
2014-03-31T00:00:00.000,152.1,152.1,5.9,0
2014-04-01T00:00:00.000,153.1,153.1,5.9,0
2014-04-02T00:00:00.000,154.6,154.6,5.9,0
2014-04-03T00:00:00.000,153.0,153.0,5.9,0
2014-04-04T00:00:00.000,157.0,157.0,6.0,0
2014-04-05T00:00:00.000,142.3,142.3,5.9,0
2014-04-06T00:00:00.000,141.2,141.2,5.9,0
